label,id,filepath,sentence
1,piece91,midi/Donkey_Kong_Country_2_JibJig_512_576,"t_124 v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_45 . v_108 d_16th_0 n_33 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 . . v_108 d_16th_0 n_45 v_108 d_16th_0 n_69 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_71 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_eighth_0 n_73 . . v_108 d_16th_0 n_69 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_eighth_0 n_73 . . v_108 d_16th_0 n_69 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_74 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_73 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_71 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_eighth_0 n_73 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_69 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_74 . v_108 d_16th_0 n_73 . v_108 d_16th_0 n_71 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_eighth_0 n_73 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_69 . . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_69 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_71 . v_108 d_16th_0 n_33 v_108 d_16th_0 n_45 v_108 d_16th_0 n_73 . . 
"
-1,piece68,midi/Final_Fantasy_7_JudgementDay_448_512,"t_89 v_124 d_quarter_0 n_52 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_74 . . . . v_124 d_quarter_0 n_52 v_124 d_half_0 n_67 v_124 d_half_0 n_71 . . . . v_124 d_quarter_0 n_52 . . . . v_124 d_quarter_0 n_52 v_124 d_16th_0 n_67 v_124 d_16th_0 n_76 . v_124 d_eighth_0 n_66 v_124 d_eighth_0 n_74 . . v_124 d_16th_0 n_65 v_124 d_16th_0 n_73 . v_124 d_16th_0 n_47 v_124 d_quarter_0 n_66 v_124 d_quarter_0 n_74 . . . . v_124 d_16th_0 n_47 v_124 d_half_1 n_62 v_124 d_half_1 n_71 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . v_124 d_16th_0 n_42 . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 v_124 d_eighth_0 n_67 v_124 d_eighth_0 n_71 . . v_124 d_16th_0 n_42 v_124 d_eighth_0 n_69 v_124 d_eighth_0 n_73 . . v_124 d_quarter_0 n_43 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_74 . . . . v_124 d_quarter_0 n_43 v_124 d_half_1 n_67 v_124 d_half_1 n_71 . . . . v_124 d_quarter_0 n_43 . . . . v_124 d_quarter_0 n_43 . . . . 
"
1,piece71,midi/Goldeneye_Runway_1120_1168,"t_119 v_72 d_eighth_0 n_55 v_64 d_whole_0 n_61 v_64 d_whole_0 n_64 v_64 d_whole_0 n_67 v_64 d_whole_0 n_76 . t_119 . v_68 d_16th_0 n_57 . v_68 d_16th_0 n_55 . v_68 d_quarter_1 n_54 . . . . . . v_68 d_eighth_0 n_47 . . v_68 d_eighth_0 n_52 . . v_68 d_half_2 n_49 . . v_64 d_whole_0 n_60 v_64 d_whole_0 n_64 v_64 d_whole_0 n_67 v_64 d_whole_0 n_76 . . . . . . . . . . . . . . . . v_72 d_eighth_0 n_40 v_72 d_eighth_0 n_52 v_64 d_whole_0 n_59 v_64 d_whole_0 n_64 v_64 d_whole_0 n_67 v_64 d_whole_0 n_76 . . v_68 d_quarter_0 n_43 v_68 d_quarter_0 n_55 . . . . v_68 d_eighth_0 n_51 v_68 d_eighth_0 n_63 . . v_72 d_quarter_1 n_50 v_72 d_quarter_1 n_62 . . . . . . v_68 d_eighth_0 n_43 v_68 d_eighth_0 n_55 . . 
"
1,piece97,midi/BanjoKazooie_GobisValley_64_128,"t_119 v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_72 t_119 . . v_96 d_16th_0 n_52 v_96 d_eighth_0 n_71 . v_96 d_16th_0 n_52 . v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_71 . . v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_68 . . v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_68 . . v_96 d_16th_0 n_52 v_96 d_eighth_0 n_67 . v_96 d_16th_0 n_52 . v_96 d_eighth_0 n_43 v_96 d_quarter_0 n_67 . . v_96 d_eighth_0 n_52 . . v_96 d_eighth_0 n_43 v_96 d_16th_0 n_65 . v_96 d_16th_0 n_67 . v_96 d_16th_0 n_47 v_96 d_16th_0 n_65 . v_96 d_16th_0 n_47 v_96 d_16th_0 n_67 . v_96 d_eighth_0 n_38 v_96 d_eighth_0 n_65 . . v_96 d_eighth_0 n_47 v_96 d_eighth_0 n_67 . . v_96 d_eighth_0 n_43 v_96 d_16th_0 n_67 . v_96 d_16th_0 n_71 . v_96 d_16th_0 n_47 v_96 d_16th_0 n_67 . v_96 d_16th_0 n_47 v_96 d_16th_0 n_71 . v_96 d_eighth_0 n_38 v_96 d_eighth_0 n_67 . . v_96 d_eighth_0 n_47 v_96 d_eighth_0 n_71 . . v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_72 t_119 . . v_96 d_16th_0 n_52 v_96 d_eighth_0 n_71 . v_96 d_16th_0 n_52 . v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_71 . . v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_68 . . v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_68 . . v_96 d_16th_0 n_52 v_96 d_eighth_0 n_67 . v_96 d_16th_0 n_52 . v_96 d_eighth_0 n_43 v_96 d_quarter_0 n_67 . . v_96 d_eighth_0 n_52 . . v_96 d_eighth_0 n_48 v_96 d_16th_0 n_67 t_119 . v_96 d_16th_0 n_68 . v_96 d_16th_0 n_52 v_96 d_16th_0 n_67 . v_96 d_16th_0 n_52 v_96 d_16th_0 n_68 . v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_67 . . v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_68 . . v_96 d_eighth_0 n_48 v_96 d_quarter_1 n_67 . . v_96 d_16th_0 n_52 . v_96 d_16th_0 n_52 . v_96 d_eighth_0 n_43 . . v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_68 . . 
"
-1,piece7,midi/Goldeneye_Dam_960_1024,"t_149 v_68 d_eighth_0 n_47 v_68 d_16th_0 n_64 v_68 d_16th_0 n_76 . v_60 d_16th_0 n_66 v_60 d_16th_0 n_78 . v_60 d_eighth_0 n_40 v_60 d_16th_0 n_67 v_60 d_16th_0 n_79 . v_60 d_16th_0 n_64 v_60 d_16th_0 n_76 . v_64 d_eighth_0 n_40 v_64 d_quarter_1 n_64 v_64 d_quarter_1 n_71 . . v_60 d_eighth_0 n_40 . . v_64 d_eighth_0 n_47 . . v_60 d_eighth_0 n_40 . . v_64 d_eighth_0 n_40 v_64 d_quarter_0 n_64 v_64 d_quarter_0 n_71 . . v_60 d_eighth_0 n_40 . . v_68 d_eighth_0 n_48 v_68 d_16th_0 n_64 v_68 d_16th_0 n_76 . v_60 d_16th_0 n_66 v_60 d_16th_0 n_78 . v_64 d_eighth_0 n_41 v_60 d_16th_0 n_67 v_60 d_16th_0 n_79 . v_60 d_16th_0 n_64 v_60 d_16th_0 n_76 . v_64 d_eighth_0 n_41 v_64 d_quarter_1 n_64 v_64 d_quarter_1 n_72 . . v_64 d_eighth_0 n_41 . . v_64 d_eighth_0 n_48 . . v_64 d_eighth_0 n_41 . . v_64 d_eighth_0 n_41 v_64 d_quarter_0 n_64 v_64 d_quarter_0 n_72 . . v_64 d_eighth_0 n_41 . . v_68 d_eighth_0 n_49 v_68 d_16th_0 n_64 v_68 d_16th_0 n_76 . v_60 d_16th_0 n_66 v_60 d_16th_0 n_78 . v_64 d_eighth_0 n_42 v_60 d_16th_0 n_67 v_60 d_16th_0 n_79 . v_60 d_16th_0 n_64 v_60 d_16th_0 n_76 . v_64 d_eighth_0 n_42 v_64 d_quarter_1 n_64 v_64 d_quarter_1 n_73 . . v_64 d_eighth_0 n_42 . . v_64 d_eighth_0 n_49 . . v_64 d_eighth_0 n_42 . . v_64 d_eighth_0 n_42 v_64 d_quarter_0 n_64 v_64 d_quarter_0 n_73 . . v_64 d_eighth_0 n_42 . . v_68 d_eighth_0 n_48 v_68 d_16th_0 n_64 v_68 d_16th_0 n_76 . v_60 d_16th_0 n_66 v_60 d_16th_0 n_78 . v_64 d_eighth_0 n_41 v_60 d_16th_0 n_67 v_60 d_16th_0 n_79 . v_60 d_16th_0 n_64 v_60 d_16th_0 n_76 . v_64 d_eighth_0 n_41 v_64 d_quarter_1 n_64 v_64 d_quarter_1 n_72 . . v_64 d_eighth_0 n_41 . . v_64 d_eighth_0 n_48 . . v_64 d_eighth_0 n_41 . . v_64 d_eighth_0 n_41 v_60 d_quarter_0 n_64 v_60 d_quarter_0 n_72 . . v_64 d_eighth_0 n_41 . . 
"
-1,piece73,midi/Donkey_Kong_Country_2_BayouBoogie_752_768,"t_119 v_96 d_half_1 n_50 v_96 d_eighth_0 n_77 . . v_96 d_16th_0 n_76 . v_96 d_eighth_1 n_74 . . . v_96 d_16th_0 n_72 . v_96 d_quarter_2 n_69 . . . . . v_96 d_quarter_0 n_50 . . v_96 d_16th_0 n_74 . v_96 d_16th_0 n_76 . 
"
-1,piece60,midi/Final_Fantasy_7_ThoseChosenBythePlanet_64_128,"t_119 v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_68 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_70 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_65 v_108 d_eighth_1 n_68 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_40 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_41 . . v_108 d_eighth_0 n_40 . . 
"
-1,piece68,midi/Final_Fantasy_7_JudgementDay_0_64,"v_124 d_16th_0 n_47 t_89 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . v_124 d_16th_0 n_42 . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . v_124 d_16th_0 n_42 v_124 d_eighth_0 n_57 v_124 d_eighth_0 n_62 . . v_124 d_16th_0 n_47 v_124 d_half_2 n_56 v_124 d_half_2 n_61 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . v_124 d_16th_0 n_42 v_124 d_eighth_0 n_57 v_124 d_eighth_0 n_62 . . v_124 d_16th_0 n_47 v_124 d_half_1 n_59 v_124 d_half_1 n_64 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 . . . . v_124 d_16th_0 n_47 v_124 d_quarter_0 n_57 v_124 d_quarter_0 n_62 . . v_124 d_16th_0 n_42 . . 
"
1,piece76,midi/Final_Fantasy_7_Overworld_192_256,"t_89 v_100 d_eighth_0 n_45 v_100 d_half_0 n_84 v_100 d_half_0 n_88 v_100 d_half_0 n_95 . . v_100 d_eighth_0 n_52 . . v_100 d_eighth_0 n_59 . . v_100 d_eighth_0 n_52 . . v_100 d_eighth_0 n_60 v_100 d_half_0 n_81 v_100 d_half_0 n_84 v_100 d_half_0 n_93 . . v_100 d_eighth_0 n_59 . . v_100 d_quarter_0 n_57 . . . . v_100 d_eighth_0 n_48 . . v_100 d_eighth_0 n_55 . . v_100 d_eighth_0 n_60 v_100 d_quarter_0 n_72 v_100 d_quarter_0 n_76 v_100 d_quarter_0 n_84 . . v_100 d_eighth_0 n_55 . . v_100 d_quarter_0 n_62 v_100 d_quarter_0 n_74 v_100 d_quarter_0 n_77 v_100 d_quarter_0 n_86 . . . . v_100 d_quarter_0 n_60 v_100 d_quarter_0 n_76 v_100 d_quarter_0 n_79 v_100 d_quarter_0 n_88 . . . . v_100 d_half_0 n_32 v_100 d_half_0 n_44 v_100 d_quarter_0 n_80 v_100 d_quarter_0 n_84 v_100 d_quarter_0 n_91 . . v_100 d_eighth_0 n_51 . . v_100 d_eighth_0 n_60 v_100 d_quarter_0 n_80 v_100 d_quarter_0 n_84 v_100 d_quarter_0 n_89 . . v_100 d_eighth_0 n_51 . . v_100 d_half_0 n_34 v_100 d_half_0 n_46 v_100 d_quarter_0 n_70 v_100 d_quarter_0 n_77 v_100 d_quarter_0 n_84 . . v_100 d_eighth_0 n_53 . . v_100 d_eighth_0 n_62 v_100 d_quarter_0 n_74 v_100 d_quarter_0 n_77 v_100 d_quarter_0 n_86 . . v_100 d_eighth_0 n_53 . . v_100 d_half_0 n_36 v_100 d_half_0 n_48 v_100 d_half_0 n_76 v_100 d_half_0 n_79 v_100 d_half_0 n_88 . . v_100 d_eighth_0 n_55 . . v_100 d_eighth_0 n_64 . . v_100 d_eighth_0 n_55 . . v_100 d_quarter_0 n_62 v_100 d_quarter_0 n_74 v_100 d_quarter_0 n_77 v_100 d_quarter_0 n_86 . . . . v_100 d_quarter_0 n_60 v_100 d_quarter_0 n_76 v_100 d_quarter_0 n_79 v_100 d_quarter_0 n_88 . . . . 
"
-1,piece24,midi/Goldeneye_Caverns_1024_1072,"t_93 v_76 d_quarter_0 n_59 v_76 d_quarter_0 n_71 v_68 d_eighth_0 n_86 . . v_64 d_eighth_0 n_86 . . v_72 d_eighth_0 n_61 v_72 d_eighth_0 n_73 v_64 d_eighth_0 n_83 . . v_68 d_quarter_0 n_61 v_68 d_quarter_0 n_73 v_64 d_eighth_0 n_83 . . v_64 d_eighth_0 n_85 . . v_68 d_half_0 n_59 v_68 d_half_0 n_71 v_64 d_eighth_0 n_85 . . v_64 d_quarter_0 n_81 . . . . v_68 d_eighth_0 n_83 . . v_64 d_quarter_0 n_83 . . v_72 d_quarter_0 n_62 v_72 d_quarter_0 n_74 . . v_64 d_quarter_0 n_78 . . v_72 d_eighth_0 n_62 v_72 d_eighth_0 n_74 . . v_68 d_eighth_0 n_61 v_68 d_eighth_0 n_73 v_64 d_eighth_0 n_81 . . v_72 d_eighth_0 n_60 v_72 d_eighth_0 n_72 v_64 d_eighth_0 n_86 . . v_68 d_eighth_0 n_59 v_68 d_eighth_0 n_71 v_64 d_eighth_0 n_86 . . v_76 d_eighth_0 n_67 v_76 d_eighth_0 n_79 . v_52 d_16th_0 n_70 . v_68 d_half_0 n_65 v_52 d_16th_0 n_74 v_68 d_half_0 n_77 . v_52 d_16th_0 n_70 . v_52 d_16th_0 n_67 . v_52 d_16th_0 n_70 . v_52 d_16th_0 n_67 . v_52 d_16th_0 n_70 . v_52 d_16th_0 n_67 . v_52 d_16th_0 n_70 . v_52 d_16th_0 n_74 . v_52 d_16th_0 n_70 . v_72 d_eighth_0 n_65 v_52 d_16th_0 n_67 v_72 d_eighth_0 n_76 . v_52 d_16th_0 n_70 . v_68 d_eighth_0 n_64 v_52 d_16th_0 n_67 v_68 d_eighth_0 n_74 . v_52 d_16th_0 n_70 . 
"
-1,piece56,midi/Goldeneye_Statue_192_256,"t_119 v_96 d_half_0 n_40 v_96 d_half_0 n_52 v_96 d_half_0 n_76 . . . . . . . . v_96 d_half_0 n_47 v_96 d_half_0 n_59 . . . . . . . v_96 d_16th_0 n_62 . v_96 d_whole_0 n_34 v_96 d_whole_0 n_46 v_96 d_half_0 n_74 . . . . . . . . . . . . . . . v_96 d_16th_0 n_64 . v_96 d_half_0 n_40 v_96 d_half_0 n_52 v_96 d_half_0 n_76 . . . . . . . . v_96 d_half_0 n_47 v_96 d_half_0 n_59 . . . . . . . v_96 d_16th_0 n_64 . v_96 d_whole_0 n_36 v_96 d_whole_0 n_48 v_96 d_half_0 n_76 . . . . . . . . . . . . . . . . 
"
1,piece66,midi/Tetris_MusicA_64_128,"t_144 v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_76 . . v_108 d_quarter_0 n_38 v_108 d_quarter_0 n_74 . . . . v_108 d_quarter_0 n_38 v_108 d_eighth_0 n_77 . . v_108 d_eighth_1 n_81 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_79 . . v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_77 . . v_108 d_eighth_0 n_36 v_108 d_quarter_0 n_76 . . v_108 d_quarter_0 n_48 . . . . v_108 d_eighth_0 n_48 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_36 v_108 d_eighth_1 n_76 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_1 n_43 v_108 d_eighth_0 n_74 . . v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_47 v_108 d_eighth_1 n_71 . . v_108 d_quarter_0 n_59 . . v_108 d_eighth_0 n_71 . . v_108 d_quarter_0 n_59 v_108 d_eighth_0 n_72 . . v_108 d_eighth_1 n_74 . . v_108 d_quarter_0 n_52 . . v_108 d_eighth_1 n_76 . . v_108 d_eighth_0 n_56 . . v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_72 . . v_108 d_eighth_0 n_52 . . v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_52 . . v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_69 . . v_108 d_eighth_0 n_52 . . . . . . 
"
-1,piece41,midi/Shadow_of_the_Colossus_TheFarthestLand_0_64,"v_56 d_eighth_0 n_47 v_68 d_eighth_0 n_52 t_44 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_50 v_68 d_eighth_0 n_54 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_48 v_68 d_eighth_0 n_55 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_50 v_68 d_eighth_0 n_54 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_47 v_68 d_eighth_0 n_52 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_50 v_68 d_eighth_0 n_54 . . v_64 d_eighth_0 n_59 . . v_64 d_eighth_0 n_62 . . v_56 d_eighth_0 n_52 v_68 d_eighth_0 n_57 . . v_64 d_eighth_0 n_60 . . v_64 d_eighth_0 n_64 . . v_56 d_eighth_0 n_50 v_68 d_eighth_0 n_55 t_44 . t_42 . v_64 d_eighth_1 n_60 t_42 . t_42 . t_40 . v_56 d_16th_0 n_54 t_40 . v_68 d_eighth_0 n_47 v_68 d_eighth_0 n_52 v_68 d_eighth_1 n_71 . t_44 . v_64 d_eighth_0 n_59 . v_64 d_16th_0 n_76 . v_64 d_eighth_0 n_62 v_64 d_16th_0 n_78 . v_64 d_16th_0 n_79 . v_60 d_eighth_0 n_50 v_60 d_eighth_0 n_54 v_60 d_eighth_0 n_78 . . v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_76 . . v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_74 . . v_68 d_eighth_0 n_48 v_68 d_eighth_0 n_55 v_68 d_eighth_1 n_76 . . v_64 d_eighth_0 n_59 . v_64 d_16th_0 n_74 . 
"
1,piece64,midi/Final_Fantasy_7_GoldSaucer_448_512,"t_176 v_108 d_quarter_2 n_52 v_108 d_eighth_1 n_64 . . . . v_108 d_eighth_1 n_67 . . . . v_108 d_quarter_2 n_47 v_108 d_eighth_1 n_66 . . . . v_108 d_eighth_1 n_62 . . . . v_108 d_half_0 n_52 v_108 d_half_0 n_64 . . . . . . . . . . . . v_108 d_eighth_1 n_47 . . v_108 d_eighth_0 n_62 . . v_108 d_quarter_2 n_52 v_108 d_eighth_1 n_64 . . . . v_108 d_eighth_1 n_67 . . . . v_108 d_quarter_2 n_47 v_108 d_eighth_1 n_66 . . . . v_108 d_eighth_1 n_62 . . . . v_108 d_eighth_1 n_52 v_108 d_half_0 n_64 . . . . v_108 d_eighth_1 n_50 . . . . v_108 d_eighth_1 n_52 . . . . v_108 d_eighth_1 n_54 . . . . 
"
1,piece22,midi/Super_Mario_World_EndingTheme_192_256,"t_124 v_64 d_quarter_0 n_46 v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_64 . . v_64 d_16th_0 n_62 v_64 d_16th_0 n_67 . . v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_eighth_0 n_62 v_64 d_eighth_0 n_69 . . v_64 d_16th_0 n_62 v_64 d_16th_0 n_67 . . v_64 d_quarter_0 n_43 . . . . v_64 d_eighth_0 n_52 v_64 d_eighth_0 n_55 . . v_64 d_16th_0 n_43 v_64 d_16th_0 n_62 v_64 d_16th_0 n_68 . . v_64 d_quarter_0 n_45 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_69 . . v_64 d_16th_0 n_64 v_64 d_16th_0 n_70 . . v_64 d_quarter_0 n_49 v_64 d_quarter_0 n_55 v_64 d_16th_0 n_64 v_64 d_16th_0 n_69 . v_64 d_16th_0 n_64 v_64 d_16th_0 n_68 . v_64 d_16th_0 n_64 v_64 d_16th_0 n_67 . . v_64 d_quarter_0 n_43 . . . . v_64 d_eighth_0 n_49 v_64 d_eighth_0 n_55 . . v_64 d_16th_0 n_43 v_64 d_16th_0 n_64 v_64 d_16th_0 n_68 . . v_64 d_quarter_0 n_41 v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_69 . . v_64 d_16th_0 n_67 v_64 d_16th_0 n_71 . . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_69 v_64 d_eighth_0 n_72 . . v_64 d_16th_0 n_41 v_64 d_16th_0 n_66 v_64 d_16th_0 n_69 . . v_64 d_quarter_0 n_42 . . . . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_54 . . v_64 d_16th_0 n_42 v_64 d_16th_0 n_66 v_64 d_16th_0 n_68 . . v_64 d_quarter_0 n_43 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_67 . . v_64 d_16th_0 n_64 v_64 d_16th_0 n_68 . . v_64 d_eighth_0 n_52 v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_69 . . v_64 d_16th_0 n_43 v_64 d_16th_0 n_67 v_64 d_16th_0 n_76 . . v_64 d_quarter_0 n_45 . . . . v_64 d_quarter_0 n_49 v_64 d_quarter_0 n_57 . . . . 
"
1,piece88,midi/Final_Fantasy_7_FortressoftheCondor_432_496,"t_123 v_108 d_eighth_1 n_44 v_108 d_quarter_2 n_53 . . v_108 d_eighth_0 n_77 . . v_108 d_eighth_1 n_44 v_108 d_eighth_0 n_75 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_44 v_108 d_quarter_2 n_51 v_108 d_eighth_0 n_72 . . v_108 d_16th_0 n_70 . v_108 d_16th_0 n_74 . v_108 d_eighth_1 n_44 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_68 . . v_108 d_eighth_1 n_41 v_108 d_eighth_0 n_70 . . v_108 d_16th_0 n_70 . v_108 d_16th_0 n_68 . v_108 d_eighth_1 n_41 v_108 d_eighth_0 n_67 . . v_108 d_eighth_0 n_65 . . v_108 d_eighth_1 n_46 v_108 d_eighth_0 n_63 . . v_108 d_eighth_0 n_67 . . v_108 d_eighth_1 n_48 v_108 d_eighth_0 n_65 . . v_108 d_16th_0 n_60 . v_108 d_16th_0 n_63 . v_108 d_eighth_1 n_41 v_108 d_whole_4 n_58 v_108 d_whole_4 n_60 v_108 d_whole_4 n_65 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . v_108 d_eighth_1 n_41 . . . . 
"
-1,piece53,midi/Legend_Of_Zelda_The_Ocarina_Of_Time_InsideJabuJabusBelly_64_128,"v_108 d_eighth_1 n_35 v_108 d_half_3 n_63 v_108 d_half_3 n_65 v_108 d_half_3 n_69 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 v_108 d_half_3 n_62 n_63 v_108 d_half_3 n_67 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 v_108 d_half_3 n_63 v_108 d_half_3 n_65 v_108 d_half_3 n_69 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 v_108 d_half_3 n_64 v_108 d_half_3 n_66 v_108 d_half_3 n_70 . . . . v_108 d_eighth_1 n_37 . . . . v_108 d_eighth_1 n_35 . . . . v_108 d_eighth_1 n_37 . . . . 
"
